time,namespace,pod,container,cpu-limit,cpu-request,cpu-usage,memory-limit,memory-request,memory-usage,receive-packets,receive-packets-dropped,total-packets,total-packets-dropped,transmit-packets,transmit-packets-dropped,label
1724967409.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,1.9687932997e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967423.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.7261819537e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967437.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.7286532837e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967451.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.4692991929e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967465.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.0916442046e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967479.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.23252045418e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967493.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.83546166569e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967507.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.1068147831659901,0,0.1068147831659901,0,0.0,0,0
1724967521.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.1053851828432922,0,0.1053851828432922,0,0.0,0,0
1724967535.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,1.912609303e-06,536870912,104857600,193417216,0.1053851828432922,0,0.1053851828432922,0,0.0,0,0
1724967549.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.9437521435e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967563.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.2514566083e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967577.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.6420264143e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967591.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967605.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.54400583692e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967619.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.81158796056e-05,536870912,104857600,193417216,0.1060501617264966,0,0.1060501617264966,0,0.0,0,0
1724967633.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.81158796056e-05,536870912,104857600,193417216,0.0792769938163944,0,0.0792769938163944,0,0.0,0,0
1724967647.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0918610514426325,0,0.0918610514426325,0,0.0,0,0
1724967661.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.1964515032e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967675.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.7352355887e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967689.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.0754111656e-06,536870912,104857600,193417216,0.0509324645310393,0,0.0509324645310393,0,0.0,0,0
1724967703.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0414490591063582,0,0.0414490591063582,0,0.0,0,0
1724967717.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,9.85432258995e-05,536870912,104857600,193417216,0.0547735115298241,0,0.0547735115298241,0,0.0,0,0
1724967731.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,9.30864173561e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967745.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0001272331419705,536870912,104857600,193417216,0.0947710095481792,0,0.0947710095481792,0,0.0,0,0
1724967759.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0987144949381567,0,0.0987144949381567,0,0.0,0,0
1724967773.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.2159940383e-06,536870912,104857600,193417216,0.07703863487539,0,0.07703863487539,0,0.0,0,0
1724967787.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.7601987711e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967801.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,6.390299572e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967815.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967829.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967843.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.90292497351e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967857.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.09928105377e-05,536870912,104857600,193417216,0.0880223576788504,0,0.0880223576788504,0,0.0,0,0
1724967871.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.81106498096e-05,536870912,104857600,193417216,0.0844238075137188,0,0.0844238075137188,0,0.0,0,0
1724967885.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.1192156449687522,0,0.1192156449687522,0,0.0,0,0
1724967899.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.9962793936e-06,536870912,104857600,193417216,0.0738852561971258,0,0.0738852561971258,0,0.0,0,0
1724967913.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.633697646e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967927.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,7.0879981794e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967941.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.0579356807e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967955.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,6.82021229375e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967969.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,6.55650939722e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724967983.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0001142582366067,536870912,104857600,193417216,0.1045314378299273,0,0.1045314378299273,0,0.0,0,0
1724967997.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0696233377428114,0,0.0696233377428114,0,0.0,0,0
1724968011.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.1966561977e-06,536870912,104857600,193417216,0.0952403628657825,0,0.0952403628657825,0,0.0,0,0
1724968025.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.4046236274e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968039.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.5432999996e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968053.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.6545940834e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968067.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968081.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968095.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.000104553038323,536870912,104857600,193417216,0.0898937006989235,0,0.0898937006989235,0,0.0,0,0
1724968109.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0001182962412859,536870912,104857600,193417216,0.088360688329762,0,0.088360688329762,0,0.0,0,0
1724968123.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968137.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.1353178342e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968151.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.1353178342e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968165.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968179.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968193.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.5093109866e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968207.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.98538059904e-05,536870912,104857600,193417216,0.0942751420019326,0,0.0942751420019326,0,0.0,0,0
1724968221.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,6.91987473332e-05,536870912,104857600,193417216,0.0942751420019326,0,0.0942751420019326,0,0.0,0,0
1724968235.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,6.23909711109e-05,536870912,104857600,193417216,0.093181447573788,0,0.093181447573788,0,0.0,0,0
1724968249.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968263.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.4153256706e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968277.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.1298966231e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968291.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.8049428946e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968305.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968319.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968333.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.38927314459e-05,536870912,104857600,193417216,0.0764219254504117,0,0.0764219254504117,0,0.0,0,0
1724968347.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.0552306788e-05,536870912,104857600,193417216,0.0774068698597,0,0.0774068698597,0,0.0,0,0
1724968361.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.1254036429758284,0,0.1254036429758284,0,0.0,0,0
1724968375.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.3501409335e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968389.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.2431149546e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968403.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968417.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968431.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968445.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,9.17436587417e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968459.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,6.94480126113e-05,536870912,104857600,193417216,0.0773769223329142,0,0.0773769223329142,0,0.0,0,0
1724968473.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,9.47408901988e-05,536870912,104857600,193417216,0.1202031433121976,0,0.1202031433121976,0,0.0,0,0
1724968487.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968501.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.6794941246e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968515.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.4362182357e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968529.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.1342624257e-06,536870912,104857600,193417216,0.0226357010276608,0,0.0226357010276608,0,0.0,0,0
1724968543.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0232780092646476,0,0.0232780092646476,0,0.0,0,0
1724968557.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,9.81144890191e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968571.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,9.67445308086e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968585.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.51159943397e-05,536870912,104857600,193417216,0.094555941658984,0,0.094555941658984,0,0.0,0,0
1724968599.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.1017584385658715,0,0.1017584385658715,0,0.0,0,0
1724968613.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0820277253711754,0,0.0820277253711754,0,0.0,0,0
1724968627.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.1896801157e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968641.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.5898420748e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968655.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.559921062e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968669.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968683.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,7.80866976506e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968697.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,9.11486500001e-05,536870912,104857600,193417216,0.0850267834367825,0,0.0850267834367825,0,0.0,0,0
1724968711.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,7.42766980402e-05,536870912,104857600,193417216,0.0912533649678331,0,0.0912533649678331,0,0.0,0,0
1724968725.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0912533649678331,0,0.0912533649678331,0,0.0,0,0
1724968739.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968753.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.300226504e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968767.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.574408872e-06,536870912,104857600,193417216,0.0,0,0.0361912344830082,0,0.0361912344830082,0,0
1724968781.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.2315739689e-06,536870912,104857600,193417216,0.0,0,0.0389779969207382,0,0.0389779969207382,0,0
1724968795.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.23539075332e-05,536870912,104857600,193417216,0.0,0,0.0403510541712902,0,0.0403510541712902,0,0
1724968809.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0001183807033817,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968823.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0001236723545476,536870912,104857600,193417216,0.0868998479252661,0,0.0868998479252661,0,0.0,0,0
1724968837.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0884603476491662,0,0.0884603476491662,0,0.0,0,0
1724968851.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0783714414467368,0,0.0783714414467368,0,0.0,0,0
1724968865.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.0887185846e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968879.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.3573836176e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968893.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.6959746598e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968907.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968921.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968935.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.27557648427e-05,536870912,104857600,193417216,0.1375547353217634,0,0.1375547353217634,0,0.0,0,0
1724968949.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.03964439831e-05,536870912,104857600,193417216,0.1288134137701539,0,0.1288134137701539,0,0.0,0,0
1724968963.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.1659734602576608,0,0.1659734602576608,0,0.0,0,0
1724968977.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.692681177e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724968991.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.8678673326e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969005.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969019.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969033.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969047.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.21930023263e-05,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969061.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.80578487431e-05,536870912,104857600,193417216,0.0809192425958893,0,0.0809192425958893,0,0.0,0,0
1724969075.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.21179818838e-05,536870912,104857600,193417216,0.1353637901861252,0,0.1353637901861252,0,0.0,0,0
1724969089.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969103.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.6004796033e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969117.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.9285488366e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969131.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.7068507803e-06,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969145.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0,0,0.0,0,0.0,0,0
1724969159.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,193417216,0.0616016427104722,0,0.0616016427104722,0,0.0,0,0
1724969173.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,7.03096980788e-05,536870912,104857600,193417216,0.0954676722594811,0,0.0954676722594811,0,0.0,0,0
1724969187.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,7.58386485224e-05,536870912,104857600,190521344,0.1615881809787627,0,0.1615881809787627,0,0.0,0,0
1724969201.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.41497709952e-05,536870912,104857600,185237504,0.0842690711441633,0,0.0842690711441633,0,0.0,0,0
1724969215.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.0956550086e-06,536870912,104857600,184991744,0.0844499493300304,0,0.0844499493300304,0,0.0,0,0
1724969229.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.4166227244e-06,536870912,104857600,184991744,0.0257009946284921,0,0.0257009946284921,0,0.0,0,0
1724969243.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.1605774786e-06,536870912,104857600,184991744,0.0246931871496654,0,0.0246931871496654,0,0.0,0,0
1724969257.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,176877568,0.0246931871496654,0,0.0246931871496654,0,0.0,0,0
1724969271.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,171008000,0.0,0,0.0,0,0.0,0,0
1724969285.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.08550478676e-05,536870912,104857600,162217984,0.0,0,0.0,0,0.0,0,0
1724969299.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.121113455e-05,536870912,104857600,156442624,0.0,0,0.0,0,0.0,0,0
1724969313.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,5.54859385868e-05,536870912,104857600,146378752,0.0810898475510866,0,0.0810898475510866,0,0.0,0,0
1724969327.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,144236544,0.1348026825733832,0,0.1348026825733832,0,0.0,0,0
1724969341.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.6945022231e-06,536870912,104857600,135991296,0.0850267834367825,0,0.0850267834367825,0,0.0,0,0
1724969355.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.4685204746e-06,536870912,104857600,135991296,0.0,0,0.0,0,0.0,0,0
1724969369.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.5734564394e-06,536870912,104857600,135991296,0.0,0,0.0,0,0.0,0,0
1724969383.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,0.0,536870912,104857600,131756032,0.0,0,0.0,0,0.0,0,0
1724969397.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,1.1829913163e-06,536870912,104857600,124694528,0.0,0,0.0,0,0.0,0,0
1724969411.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,8.58334398759e-05,536870912,104857600,124694528,0.0404342639953096,0,0.0404342639953096,0,0.0,0,0
1724969425.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,7.60098669913e-05,536870912,104857600,124694528,0.1590836780146357,0,0.1590836780146357,0,0.0,0,0
1724969439.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,7.27690067734e-05,536870912,104857600,124694528,0.1718719308583775,0,0.1718719308583775,0,0.0,0,0
1724969453.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,1.4912641072e-06,536870912,104857600,124694528,0.1137941236714536,0,0.1137941236714536,0,0.0,0,0
1724969467.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,3.5366972474e-06,536870912,104857600,123985920,0.0,0,0.0,0,0.0,0,0
1724969481.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,4.0388404849e-06,536870912,104857600,122171392,0.0,0,0.0,0,0.0,0,0
1724969495.0,free5gc,free5gc-amf-76bb6fcf5b-kp2lt,amf1,0.25,0.1,2.011272633e-06,536870912,104857600,119029760,0.0,0,0.0,0,0.0,0,0
