time,pod,namespace,cpu_request,cpu_limit,cpu_usage,memory_request,memory_limit,memory_usage,receive_packets,transmit_packets,total_packets,receive_packets_dropped,transmit_packets_dropped,total_packets_dropped
1724521710000,amf1,free5gc,0.1,0.25,0.0000036331110116825982,104857600.0,536870912.0,59588608,,,,,,
1724521740000,amf1,free5gc,0.1,0.25,0.000058750924617054685,104857600.0,536870912.0,59588608,,,,,,
1724521770000,amf1,free5gc,0.1,0.25,0.00006434120790564413,104857600.0,536870912.0,59588608,,,,,,
1724521800000,amf1,free5gc,0.1,0.25,0.000003672214958981386,104857600.0,536870912.0,59588608,,,,,,
1724521830000,amf1,free5gc,0.1,0.25,0.000005366124893154237,104857600.0,536870912.0,59588608,,,,,,
1724521860000,amf1,free5gc,0.1,0.25,0.00006950806990086693,104857600.0,536870912.0,59588608,,,,,,
1724521890000,amf1,free5gc,0.1,0.25,0.00009274789554544864,104857600.0,536870912.0,59588608,,,,,,
1724521920000,amf1,free5gc,0.1,0.25,0.000005607616361040734,104857600.0,536870912.0,59588608,,,,,,
1724521950000,amf1,free5gc,0.1,0.25,0.000005475676823685325,104857600.0,536870912.0,59588608,,,,,,
1724521980000,amf1,free5gc,0.1,0.25,0.00007330587196043377,104857600.0,536870912.0,59588608,,,,,,
1724522010000,amf1,free5gc,0.1,0.25,0.00007130177163358156,104857600.0,536870912.0,59588608,,,,,,
1724522040000,amf1,free5gc,0.1,0.25,0.0000037819488817350128,104857600.0,536870912.0,59588608,,,,,,
1724522070000,amf1,free5gc,0.1,0.25,0.000004007258788038151,104857600.0,536870912.0,59588608,,,,,,
1724522100000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,59588608,,,,,,
1724522130000,amf1,free5gc,0.1,0.25,0.00007180456153354512,104857600.0,536870912.0,59588608,,,,,,
1724522160000,amf1,free5gc,0.1,0.25,0.0000022289811447964045,104857600.0,536870912.0,59588608,,,,,,
1724522190000,amf1,free5gc,0.1,0.25,0.0000032217499999376284,104857600.0,536870912.0,59588608,,,,,,
1724522220000,amf1,free5gc,0.1,0.25,0.00004977119518305042,104857600.0,536870912.0,59588608,,,,,,
1724522250000,amf1,free5gc,0.1,0.25,0.0000460915560234683,104857600.0,536870912.0,59588608,,,,,,
1724522280000,amf1,free5gc,0.1,0.25,0.0000033592104547187972,104857600.0,536870912.0,59588608,,,,,,
1724522310000,amf1,free5gc,0.1,0.25,0.000002700525000065568,104857600.0,536870912.0,59588608,,,,,,
1724522340000,amf1,free5gc,0.1,0.25,0.00004532907185944152,104857600.0,536870912.0,59588608,,,,,,
1724522370000,amf1,free5gc,0.1,0.25,0.00005759957790022503,104857600.0,536870912.0,59588608,,,,,,
1724522400000,amf1,free5gc,0.1,0.25,0.000004448429094755193,104857600.0,536870912.0,59588608,,,,,,
1724522430000,amf1,free5gc,0.1,0.25,0.000003294330472177255,104857600.0,536870912.0,59588608,,,,,,
1724522460000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,59588608,,,,,,
1724522490000,amf1,free5gc,0.1,0.25,0.00007100688025238404,104857600.0,536870912.0,59588608,,,,,,
1724522520000,amf1,free5gc,0.1,0.25,0.000003885007841332239,104857600.0,536870912.0,59588608,,,,,,
1724522550000,amf1,free5gc,0.1,0.25,0.0000054023053612838545,104857600.0,536870912.0,59588608,,,,,,
1724522580000,amf1,free5gc,0.1,0.25,0.00008706430229556964,104857600.0,536870912.0,59588608,,,,,,
1724522610000,amf1,free5gc,0.1,0.25,0.00006354448418673259,104857600.0,536870912.0,59588608,,,,,,
1724522640000,amf1,free5gc,0.1,0.25,0.000003543962057426336,104857600.0,536870912.0,59588608,,,,,,
1724522670000,amf1,free5gc,0.1,0.25,0.000004516144029106017,104857600.0,536870912.0,59588608,,,,,,
1724522700000,amf1,free5gc,0.1,0.25,0.000055870836828341775,104857600.0,536870912.0,59588608,,,,,,
1724522730000,amf1,free5gc,0.1,0.25,0.00005162605000030851,104857600.0,536870912.0,59588608,,,,,,
1724522760000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,59588608,,,,,,
1724522790000,amf1,free5gc,0.1,0.25,0.0000035993546274188392,104857600.0,536870912.0,59588608,,,,,,
1724522820000,amf1,free5gc,0.1,0.25,0.000037294302663339126,104857600.0,536870912.0,59588608,,,,,,
1724522850000,amf1,free5gc,0.1,0.25,0.00005707537167895983,104857600.0,536870912.0,59588608,,,,,,
1724522880000,amf1,free5gc,0.1,0.25,0.000004131937269023891,104857600.0,536870912.0,59588608,,,,,,
1724522910000,amf1,free5gc,0.1,0.25,0.000003958947507441797,104857600.0,536870912.0,59588608,,,,,,
1724522940000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,59588608,,,,,,
1724522970000,amf1,free5gc,0.1,0.25,0.00009557651303184027,104857600.0,536870912.0,59396096,,,,,,
1724523000000,amf1,free5gc,0.1,0.25,0.000003651589381104224,104857600.0,536870912.0,59396096,,,,,,
1724523030000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,59396096,,,,,,
1724523060000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,59396096,,,,,,
1724523090000,amf1,free5gc,0.1,0.25,0.000047272771770678334,104857600.0,536870912.0,59396096,,,,,,
1724523120000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,59396096,,,,,,
1724523150000,amf1,free5gc,0.1,0.25,0.000003371915861070238,104857600.0,536870912.0,58687488,,,,,,
1724523180000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58687488,,,,,,
1724523210000,amf1,free5gc,0.1,0.25,0.00004778695415665654,104857600.0,536870912.0,58687488,,,,,,
1724523240000,amf1,free5gc,0.1,0.25,0.000003273176670281318,104857600.0,536870912.0,58687488,,,,,,
1724523270000,amf1,free5gc,0.1,0.25,0.000005236116848705559,104857600.0,536870912.0,58687488,,,,,,
1724523300000,amf1,free5gc,0.1,0.25,0.00005634268391508795,104857600.0,536870912.0,58687488,,,,,,
1724523330000,amf1,free5gc,0.1,0.25,0.00004863984353043606,104857600.0,536870912.0,58687488,,,,,,
1724523360000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58687488,,,,,,
1724523390000,amf1,free5gc,0.1,0.25,0.000002404444870117478,104857600.0,536870912.0,58687488,,,,,,
1724523420000,amf1,free5gc,0.1,0.25,0.00005254702882705176,104857600.0,536870912.0,58687488,,,,,,
1724523450000,amf1,free5gc,0.1,0.25,0.00006972147345898567,104857600.0,536870912.0,58687488,,,,,,
1724523480000,amf1,free5gc,0.1,0.25,0.00000399851872420744,104857600.0,536870912.0,58687488,,,,,,
1724523510000,amf1,free5gc,0.1,0.25,0.0000042892238717120754,104857600.0,536870912.0,58687488,,,,,,
1724523540000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58687488,,,,,,
1724523570000,amf1,free5gc,0.1,0.25,0.00005878481092481957,104857600.0,536870912.0,58687488,,,,,,
1724523600000,amf1,free5gc,0.1,0.25,0.000003282979224349927,104857600.0,536870912.0,58351616,,,,,,
1724523630000,amf1,free5gc,0.1,0.25,0.000003764703455468417,104857600.0,536870912.0,58351616,,,,,,
1724523660000,amf1,free5gc,0.1,0.25,0.00007356507555400955,104857600.0,536870912.0,58351616,,,,,,
1724523690000,amf1,free5gc,0.1,0.25,0.00006163665796973878,104857600.0,536870912.0,58351616,,,,,,
1724523720000,amf1,free5gc,0.1,0.25,0.0000037217019543630374,104857600.0,536870912.0,58351616,,,,,,
1724523750000,amf1,free5gc,0.1,0.25,0.000003940394151161285,104857600.0,536870912.0,58351616,,,,,,
1724523780000,amf1,free5gc,0.1,0.25,0.00005345706494146868,104857600.0,536870912.0,58351616,,,,,,
1724523810000,amf1,free5gc,0.1,0.25,0.00005557044280828995,104857600.0,536870912.0,58351616,,,,,,
1724523840000,amf1,free5gc,0.1,0.25,0.0000013592652376560067,104857600.0,536870912.0,58351616,,,,,,
1724523870000,amf1,free5gc,0.1,0.25,0.0000029588486482253982,104857600.0,536870912.0,58351616,,,,,,
1724523900000,amf1,free5gc,0.1,0.25,0.00000141860312024177,104857600.0,536870912.0,58351616,,,,,,
1724523930000,amf1,free5gc,0.1,0.25,0.00005908017875926664,104857600.0,536870912.0,58351616,,,,,,
1724523960000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58351616,,,,,,
1724523990000,amf1,free5gc,0.1,0.25,0.000003946159050054104,104857600.0,536870912.0,58351616,,,,,,
1724524020000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58351616,,,,,,
1724524050000,amf1,free5gc,0.1,0.25,0.00005054874845104661,104857600.0,536870912.0,58351616,,,,,,
1724524080000,amf1,free5gc,0.1,0.25,0.000004163605253859661,104857600.0,536870912.0,58351616,,,,,,
1724524110000,amf1,free5gc,0.1,0.25,0.000003127031521636002,104857600.0,536870912.0,58351616,,,,,,
1724524140000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58351616,,,,,,
1724524170000,amf1,free5gc,0.1,0.25,0.00006993764175083423,104857600.0,536870912.0,58351616,,,,,,
1724524200000,amf1,free5gc,0.1,0.25,0.0000032892417862505934,104857600.0,536870912.0,58351616,,,,,,
1724524230000,amf1,free5gc,0.1,0.25,0.000005368334998766636,104857600.0,536870912.0,58351616,,,,,,
1724524260000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58351616,,,,,,
1724524290000,amf1,free5gc,0.1,0.25,0.00012119252729313136,104857600.0,536870912.0,58351616,,,,,,
1724524320000,amf1,free5gc,0.1,0.25,0.000003118172409907987,104857600.0,536870912.0,58314752,,,,,,
1724524350000,amf1,free5gc,0.1,0.25,0.0000036686283795390865,104857600.0,536870912.0,58314752,,,,,,
1724524380000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58314752,,,,,,
1724524410000,amf1,free5gc,0.1,0.25,0.00005727089146883924,104857600.0,536870912.0,58060800,,,,,,
1724524440000,amf1,free5gc,0.1,0.25,0.0000014517585229861385,104857600.0,536870912.0,58060800,,,,,,
1724524470000,amf1,free5gc,0.1,0.25,0.0000027228072156766464,104857600.0,536870912.0,58060800,,,,,,
1724524500000,amf1,free5gc,0.1,0.25,0.000059571906643331574,104857600.0,536870912.0,58060800,,,,,,
1724524530000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58060800,,,,,,
1724524560000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,58060800,,,,,,
1724524590000,amf1,free5gc,0.1,0.25,0.0000054142708106956095,104857600.0,536870912.0,58060800,,,,,,
1724524620000,amf1,free5gc,0.1,0.25,0.000052668763638545144,104857600.0,536870912.0,58060800,,,,,,
1724524650000,amf1,free5gc,0.1,0.25,0.0000773033442018027,104857600.0,536870912.0,58060800,,,,,,
1724524680000,amf1,free5gc,0.1,0.25,0.000003953758516696805,104857600.0,536870912.0,58060800,,,,,,
1724524710000,amf1,free5gc,0.1,0.25,0.000003906115512787899,104857600.0,536870912.0,58060800,,,,,,
1724524740000,amf1,free5gc,0.1,0.25,0.000050699626190785257,104857600.0,536870912.0,58060800,,,,,,
1724524770000,amf1,free5gc,0.1,0.25,0.00007212075816921847,104857600.0,536870912.0,58060800,,,,,,
1724524800000,amf1,free5gc,0.1,0.25,0.0000043444601677975236,104857600.0,536870912.0,55554048,,,,,,
1724524830000,amf1,free5gc,0.1,0.25,0.000003889720913516141,104857600.0,536870912.0,55554048,,,,,,
1724524860000,amf1,free5gc,0.1,0.25,0.00006301321488745259,104857600.0,536870912.0,55554048,,,,,,
1724524890000,amf1,free5gc,0.1,0.25,0.00006538915696773878,104857600.0,536870912.0,55554048,,,,,,
1724524920000,amf1,free5gc,0.1,0.25,0.000004044708259600747,104857600.0,536870912.0,55554048,,,,,,
1724524950000,amf1,free5gc,0.1,0.25,0.000003460120079440473,104857600.0,536870912.0,55554048,,,,,,
1724524980000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,55554048,,,,,,
1724525010000,amf1,free5gc,0.1,0.25,0.00006275833025334782,104857600.0,536870912.0,55554048,,,,,,
1724525040000,amf1,free5gc,0.1,0.25,0.000004378464970881289,104857600.0,536870912.0,55554048,,,,,,
1724525070000,amf1,free5gc,0.1,0.25,0.0000053437940886201045,104857600.0,536870912.0,55554048,,,,,,
1724525100000,amf1,free5gc,0.1,0.25,0.0000022448561250991,104857600.0,536870912.0,55554048,,,,,,
1724525130000,amf1,free5gc,0.1,0.25,0.00005986320613281004,104857600.0,536870912.0,55554048,,,,,,
1724525160000,amf1,free5gc,0.1,0.25,0.0000028906392114515443,104857600.0,536870912.0,55554048,,,,,,
1724525190000,amf1,free5gc,0.1,0.25,0.0000035766374073899884,104857600.0,536870912.0,55554048,,,,,,
1724525220000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,55554048,,,,,,
1724525250000,amf1,free5gc,0.1,0.25,0.00006820686472152712,104857600.0,536870912.0,55554048,,,,,,
1724525280000,amf1,free5gc,0.1,0.25,0.0000036482444999673017,104857600.0,536870912.0,55554048,,,,,,
1724525310000,amf1,free5gc,0.1,0.25,0.000005091480846180781,104857600.0,536870912.0,55554048,,,,,,
1724525340000,amf1,free5gc,0.1,0.25,0.00007600367940315305,104857600.0,536870912.0,55554048,,,,,,
1724525370000,amf1,free5gc,0.1,0.25,0.00008186129586530161,104857600.0,536870912.0,55554048,,,,,,
1724525400000,amf1,free5gc,0.1,0.25,0.0000017245273108694392,104857600.0,536870912.0,55554048,,,,,,
1724525430000,amf1,free5gc,0.1,0.25,0.0000036583397458462307,104857600.0,536870912.0,55554048,,,,,,
1724525460000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,55554048,,,,,,
1724525490000,amf1,free5gc,0.1,0.25,0.00008855350031760599,104857600.0,536870912.0,55554048,,,,,,
1724525520000,amf1,free5gc,0.1,0.25,0.0000030971152953056066,104857600.0,536870912.0,55554048,,,,,,
1724525550000,amf1,free5gc,0.1,0.25,0.000003631716336598841,104857600.0,536870912.0,55554048,,,,,,
1724525580000,amf1,free5gc,0.1,0.25,0.00005991438642886163,104857600.0,536870912.0,55554048,,,,,,
1724525610000,amf1,free5gc,0.1,0.25,0.00008837337926123643,104857600.0,536870912.0,55554048,,,,,,
1724525640000,amf1,free5gc,0.1,0.25,0.0000032312820737324645,104857600.0,536870912.0,55554048,,,,,,
1724525670000,amf1,free5gc,0.1,0.25,0.00000443087841692638,104857600.0,536870912.0,55554048,,,,,,
1724525700000,amf1,free5gc,0.1,0.25,0.00008252013890653717,104857600.0,536870912.0,53792768,,,,,,
1724525730000,amf1,free5gc,0.1,0.25,0.00007126755691772761,104857600.0,536870912.0,53792768,,,,,,
1724525760000,amf1,free5gc,0.1,0.25,0.000004602348516301053,104857600.0,536870912.0,53792768,,,,,,
1724525790000,amf1,free5gc,0.1,0.25,0.000005917564034047388,104857600.0,536870912.0,53792768,,,,,,
1724525820000,amf1,free5gc,0.1,0.25,0.00006160715844586793,104857600.0,536870912.0,53792768,,,,,,
1724525850000,amf1,free5gc,0.1,0.25,0.000044143086125175616,104857600.0,536870912.0,53792768,,,,,,
1724525880000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,53792768,,,,,,
1724525910000,amf1,free5gc,0.1,0.25,0.000004133286648145466,104857600.0,536870912.0,53792768,,,,,,
1724525940000,amf1,free5gc,0.1,0.25,0.0000620213415229163,104857600.0,536870912.0,53792768,,,,,,
1724525970000,amf1,free5gc,0.1,0.25,0.00006254304627534125,104857600.0,536870912.0,53792768,,,,,,
1724526000000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,53792768,,,,,,
1724526030000,amf1,free5gc,0.1,0.25,0.000005956458998181221,104857600.0,536870912.0,53633024,,,,,,
1724526060000,amf1,free5gc,0.1,0.25,0.0000656690386230867,104857600.0,536870912.0,53633024,,,,,,
1724526090000,amf1,free5gc,0.1,0.25,0.00007309174804924654,104857600.0,536870912.0,52654080,,,,,,
1724526120000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,52654080,,,,,,
1724526150000,amf1,free5gc,0.1,0.25,0.000004847217913016467,104857600.0,536870912.0,52506624,,,,,,
1724526180000,amf1,free5gc,0.1,0.25,0.0000016622127203371525,104857600.0,536870912.0,52506624,,,,,,
1724526210000,amf1,free5gc,0.1,0.25,0.00009174935402904045,104857600.0,536870912.0,52506624,,,,,,
1724526240000,amf1,free5gc,0.1,0.25,0.000003409467133204135,104857600.0,536870912.0,52506624,,,,,,
1724526270000,amf1,free5gc,0.1,0.25,0.000004849615835881422,104857600.0,536870912.0,52506624,,,,,,
1724526300000,amf1,free5gc,0.1,0.25,0.00005996316029526695,104857600.0,536870912.0,52506624,,,,,,
1724526330000,amf1,free5gc,0.1,0.25,0.0000561998795321668,104857600.0,536870912.0,52506624,,,,,,
1724526360000,amf1,free5gc,0.1,0.25,0.00000175264270618265,104857600.0,536870912.0,52506624,,,,,,
1724526390000,amf1,free5gc,0.1,0.25,0.0000034521545591506234,104857600.0,536870912.0,51183616,,,,,,
1724526420000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,51183616,,,,,,
1724526450000,amf1,free5gc,0.1,0.25,0.0000990323691292043,104857600.0,536870912.0,51183616,,,,,,
1724526480000,amf1,free5gc,0.1,0.25,0.000003926479459860972,104857600.0,536870912.0,51183616,,,,,,
1724526510000,amf1,free5gc,0.1,0.25,0.000005490341861148618,104857600.0,536870912.0,51183616,,,,,,
1724526540000,amf1,free5gc,0.1,0.25,0.00006249916742903125,104857600.0,536870912.0,51183616,,,,,,
1724526570000,amf1,free5gc,0.1,0.25,0.00007594044226622774,104857600.0,536870912.0,51183616,,,,,,
1724526600000,amf1,free5gc,0.1,0.25,0.000001632524963993682,104857600.0,536870912.0,51183616,,,,,,
1724526630000,amf1,free5gc,0.1,0.25,0.000004599074692529686,104857600.0,536870912.0,51183616,,,,,,
1724526660000,amf1,free5gc,0.1,0.25,0.000043102663822035625,104857600.0,536870912.0,50601984,,,,,,
1724526690000,amf1,free5gc,0.1,0.25,0.00006370650534529715,104857600.0,536870912.0,50601984,,,,,,
1724526720000,amf1,free5gc,0.1,0.25,0.00000481797511707313,104857600.0,536870912.0,50601984,,,,,,
1724526750000,amf1,free5gc,0.1,0.25,0.000003883249253734037,104857600.0,536870912.0,50601984,,,,,,
1724526780000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,50601984,,,,,,
1724526810000,amf1,free5gc,0.1,0.25,0.000049105595359743816,104857600.0,536870912.0,50601984,,,,,,
1724526840000,amf1,free5gc,0.1,0.25,0.0000034070123420843275,104857600.0,536870912.0,50601984,,,,,,
1724526870000,amf1,free5gc,0.1,0.25,0.000002465911044795568,104857600.0,536870912.0,49573888,,,,,,
1724526900000,amf1,free5gc,0.1,0.25,0.00005693512643869696,104857600.0,536870912.0,48693248,,,,,,
1724526930000,amf1,free5gc,0.1,0.25,0.00006416177705168173,104857600.0,536870912.0,48693248,,,,,,
1724526960000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48693248,,,,,,
1724526990000,amf1,free5gc,0.1,0.25,0.000003590181697005306,104857600.0,536870912.0,48693248,,,,,,
1724527020000,amf1,free5gc,0.1,0.25,0.00005445567538874651,104857600.0,536870912.0,48541696,,,,,,
1724527050000,amf1,free5gc,0.1,0.25,0.00007530157499999746,104857600.0,536870912.0,48541696,,,,,,
1724527080000,amf1,free5gc,0.1,0.25,0.000004440793939845214,104857600.0,536870912.0,48496640,,,,,,
1724527110000,amf1,free5gc,0.1,0.25,0.000003670744024476701,104857600.0,536870912.0,48496640,,,,,,
1724527140000,amf1,free5gc,0.1,0.25,0.0000011418160975339823,104857600.0,536870912.0,48496640,,,,,,
1724527170000,amf1,free5gc,0.1,0.25,0.00006952815341287954,104857600.0,536870912.0,48496640,,,,,,
1724527200000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48496640,,,,,,
1724527230000,amf1,free5gc,0.1,0.25,0.0000037471799591682,104857600.0,536870912.0,48496640,,,,,,
1724527260000,amf1,free5gc,0.1,0.25,0.00006542006774137014,104857600.0,536870912.0,48451584,,,,,,
1724527290000,amf1,free5gc,0.1,0.25,0.00007489209107090943,104857600.0,536870912.0,48451584,,,,,,
1724527320000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48451584,,,,,,
1724527350000,amf1,free5gc,0.1,0.25,0.0000032561471372080286,104857600.0,536870912.0,48451584,,,,,,
1724527380000,amf1,free5gc,0.1,0.25,0.0000622038150807461,104857600.0,536870912.0,48451584,,,,,,
1724527410000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48451584,,,,,,
1724527440000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48451584,,,,,,
1724527470000,amf1,free5gc,0.1,0.25,0.000004889877433528988,104857600.0,536870912.0,48451584,,,,,,
1724527500000,amf1,free5gc,0.1,0.25,0.00005474854321804594,104857600.0,536870912.0,48451584,,,,,,
1724527530000,amf1,free5gc,0.1,0.25,0.000054463136284215985,104857600.0,536870912.0,48451584,,,,,,
1724527560000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48300032,,,,,,
1724527590000,amf1,free5gc,0.1,0.25,0.000004715076341232275,104857600.0,536870912.0,48300032,,,,,,
1724527620000,amf1,free5gc,0.1,0.25,0.00004703966323007789,104857600.0,536870912.0,48107520,,,,,,
1724527650000,amf1,free5gc,0.1,0.25,0.0000881874056572022,104857600.0,536870912.0,48107520,,,,,,
1724527680000,amf1,free5gc,0.1,0.25,0.0000037327479692692723,104857600.0,536870912.0,48107520,,,,,,
1724527710000,amf1,free5gc,0.1,0.25,0.0000033418429762010957,104857600.0,536870912.0,48107520,,,,,,
1724527740000,amf1,free5gc,0.1,0.25,0.00006112726306918472,104857600.0,536870912.0,48107520,,,,,,
1724527770000,amf1,free5gc,0.1,0.25,0.00005440572058923458,104857600.0,536870912.0,48107520,,,,,,
1724527800000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48107520,,,,,,
1724527830000,amf1,free5gc,0.1,0.25,0.000003476830329703356,104857600.0,536870912.0,48107520,,,,,,
1724527860000,amf1,free5gc,0.1,0.25,0.00005951990458070262,104857600.0,536870912.0,48107520,,,,,,
1724527890000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48107520,,,,,,
1724527920000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48107520,,,,,,
1724527950000,amf1,free5gc,0.1,0.25,0.000004924254403789827,104857600.0,536870912.0,48107520,,,,,,
1724527980000,amf1,free5gc,0.1,0.25,0.00004423676791897326,104857600.0,536870912.0,48107520,,,,,,
1724528010000,amf1,free5gc,0.1,0.25,0.00005867634205074309,104857600.0,536870912.0,48107520,,,,,,
1724528040000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48107520,,,,,,
1724528070000,amf1,free5gc,0.1,0.25,0.000003830360287400278,104857600.0,536870912.0,48107520,,,,,,
1724528100000,amf1,free5gc,0.1,0.25,0.00007328219200359432,104857600.0,536870912.0,48107520,,,,,,
1724528130000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48107520,,,,,,
1724528160000,amf1,free5gc,0.1,0.25,0.00000440261980244252,104857600.0,536870912.0,48107520,,,,,,
1724528190000,amf1,free5gc,0.1,0.25,0.000005526433759434244,104857600.0,536870912.0,48107520,,,,,,
1724528220000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48107520,,,,,,
1724528250000,amf1,free5gc,0.1,0.25,0.000059333796415674026,104857600.0,536870912.0,48107520,,,,,,
1724528280000,amf1,free5gc,0.1,0.25,0,104857600.0,536870912.0,48107520,,,,,,
1724528310000,amf1,free5gc,0.1,0.25,0.000005674432957706343,104857600.0,536870912.0,48107520,,,,,,
